 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,244,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1319672.131,16393.44262,81.33333333,101.9329845,196,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,8196.721311,8196.721311,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,218,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1229357.798,18348.62385,72.66666667,84.73684755,167,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1811398,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6418.799182,4.968538113,226424.75,636931.0679,1802738,62,8004,4002.0,4248.297541,7006,998,1811336,362267.2,805255.1036,1802738,67,0,0,0,0,72,132,1.656179371,3.312358742,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
55561,89,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,134831.4607,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11235.95506,11235.95506,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35575,6064975,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,230.6687167,0.989286848,1212995.0,2702780.026,6047870,3,0,0.0,0.0,0,0,6057892,1514473.0,3022267.349,6047870,3,1,0,0,0,20,112,0.164881141,0.824405707,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,17105.0,0.0,17105,17105,6047870.0,0.0,6047870,6047870,BENIGN
63167,82357262,7,9,11607,62,4380,0,1658.142857,1964.053328,20,0,6.888888889,5.30199124,141.6875661,0.194275521,5490484.133,20600000.0,79800000,2,82400000,13700000.0,33400000.0,81800000,95,81800000,10200000.0,28100000.0,79800000,3,0,0,0,0,152,192,0.084995541,0.109279981,0,4380,686.7647059,1465.729491,2148362.941,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,1996520.0,0.0,1996520,1996520,79800000.0,0.0,79800000,79800000,BENIGN
80,5368912,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.235089717,0.745029906,1789637.333,3071042.755,5335721,116,5368912,2684456.0,3749454.92,5335721,33191,0,0.0,0.0,0,0,0,0,0,0,72,32,0.558772429,0.186257476,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,94219,4,2,116,510,29,29,29.0,0.0,255,255,255.0,0.0,6644.09514,63.68142307,18843.8,30260.67578,69472,3,24743,8247.666667,14280.18156,24737,3,4,4.0,0.0,4,4,0,0,0,0,104,40,42.45428205,21.22714102,29,255,93.57142857,110.2767082,12160.95238,0,0,0,0,0,0,0,0,0,109.1666667,29.0,255.0,104,0,0,0,0,0,0,4,116,2,510,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10093717,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.377716752,0.396286125,3364572.333,5825928.406,10100000,968,10100000,3364572.333,5825928.406,10100000,968,0,0.0,0.0,0,0,0,0,0,0,80,0,0.396286125,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1942.0,0.0,1942,1942,10100000.0,0.0,10100000,10100000,DDoS
80,81300773,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,143.4549706,0.159900079,6775064.417,22600000.0,78500000,1,81200000,11600000.0,29500000.0,78500000,1,77893,19473.25,37342.15702,75466,3,0,0,0,0,172,112,0.098400048,0.06150003,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2748953.0,0.0,2748953,2748953,78500000.0,0.0,78500000,78500000,DDoS
80,287756,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,40405.76044,24.32616522,47959.33333,112208.277,276855,60,10645,5322.5,7118.443966,10356,289,287659,95886.33333,156809.9046,276855,196,0,0,0,0,72,92,10.42549938,13.90066584,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3766003,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.966005338,1.327667556,941500.75,1881009.011,3763014,1,3766003,941500.75,1881009.011,3763014,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.327667556,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,867589,2,6,20,11601,20,0,10.0,14.14213562,4380,0,1933.5,1757.789948,13394.59122,9.220956006,123941.2857,324356.6112,859486,11,7642,7642.0,0.0,7642,7642,867503,173500.6,383490.9488,859486,64,0,0,0,0,52,132,2.305239001,6.915717004,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7236856,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.974535903,0.829089317,1447371.2,3234748.478,7233865,1,7236856,1447371.2,3234748.478,7233865,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.829089317,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2991.0,0.0,2991,2991,7233865.0,0.0,7233865,7233865,DDoS
80,528917,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,21982.65512,15.12524649,75559.57143,187649.5368,500461,4,28015,14007.5,19803.93962,28011,4,528790,132197.5,245865.0215,500461,48,0,0,0,0,72,112,5.671967435,9.453279059,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,251,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1282868.526,15936.25498,83.66666667,105.1395898,202,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,7968.12749,7968.12749,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10077621,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.976893058,0.496148843,2519405.25,5032793.749,10100000,18,10100000,2519405.25,5032793.749,10100000,18,0,0.0,0.0,0,0,0,0,0,0,100,0,0.496148843,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,9027.0,0.0,9027,9027,10100000.0,0.0,10100000,10100000,DDoS
80,2102969,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.26554552,2.37759092,525742.25,1050813.939,2101963,2,2102969,525742.25,1050813.939,2101963,2,0,0.0,0.0,0,0,0,0,0,0,100,0,2.37759092,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11259704,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.664368442,0.444061407,2814926.0,5629191.333,11300000,313,11300000,2814926.0,5629191.333,11300000,313,0,0.0,0.0,0,0,0,0,0,0,100,0,0.444061407,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,991.0,0.0,991,991,11300000.0,0.0,11300000,11300000,DDoS
80,81793208,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,142.5913017,0.146711448,7435746.182,22500000.0,75000000,4,81100000,11600000.0,28100000.0,75000000,4,677153,225717.6667,389753.62,675766,186,0,0,0,0,172,92,0.097807632,0.048903816,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,958.0,0.0,958,958,40600000.0,48800000.0,75000000,6083840,DDoS
10140,6221,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,964.4751648,321.4917216,6221.0,0.0,6221,6221,6221,6221.0,0.0,6221,6221,0,0.0,0.0,0,0,0,0,0,0,52,0,321.4917216,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,64,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,81857,6,5,1258,3369,921,0,209.6666667,357.7790752,2733,0,673.8,1162.013855,56525.40406,134.3806883,8185.7,10945.19338,23924,132,55676,11135.2,12556.4949,25367,371,57966,14491.5,14794.8059,29801,1290,0,0,0,0,132,112,73.29855724,61.08213103,0,2733,385.5833333,785.7152455,617348.447,0,0,0,1,0,0,0,0,0,420.6363636,209.6666667,673.8,132,0,0,0,0,0,0,6,1258,5,3369,8192,63,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1793110,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6487.610911,5.01921243,224138.75,633566.1833,1792135,17,633,316.5,371.2310601,579,54,1793065,358613.0,801363.203,1792135,17,0,0,0,0,72,132,1.67307081,3.34614162,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5863402,8,5,372,4993,191,0,46.5,71.87687886,1815,0,998.6,812.0928518,914.9978119,2.217142881,488616.8333,1613139.23,5610040,44,5863402,837628.8571,2104737.974,5610040,48,188990,47247.5,58354.57812,120214,49,0,0,0,0,172,112,1.364395619,0.852747262,0,1815,383.2142857,657.5892076,432423.5659,0,0,0,1,0,0,0,0,0,412.6923077,46.5,998.6,172,0,0,0,0,0,0,8,372,5,4993,8192,60,7,20,253314.0,0.0,253314,253314,5610040.0,0.0,5610040,5610040,BENIGN
80,1818320,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6394.364028,4.949623829,227290.0,636963.1882,1803646,17,14323,7161.5,10017.58177,14245,78,1818278,363655.6,805002.8877,1803646,17,0,0,0,0,72,132,1.64987461,3.299749219,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,46308,1,1,71,120,71,71,71.0,0.0,120,120,120.0,0.0,4124.557312,43.1890818,46308.0,0.0,46308,46308,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.5945409,21.5945409,71,120,87.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,131.0,71.0,120.0,32,0,0,0,0,0,0,1,71,1,120,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1854703,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,6268.928233,4.852528949,231837.875,653831.842,1849986,49,4065,2032.5,2597.203207,3869,196,1854654,370930.8,826818.7504,1849986,151,0,0,0,0,72,132,1.61750965,3.2350193,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3114938,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.70480825,1.284134708,1038312.667,1797875.093,3114320,194,3114938,1038312.667,1797875.093,3114320,194,0,0.0,0.0,0,0,0,0,0,0,80,0,1.284134708,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,137119,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,84794.95912,51.05054733,22853.16667,44293.16637,110758,7,26034,13017.0,18398.91845,26027,7,137085,45695.0,57821.37133,110758,186,0,0,0,0,72,92,21.878806,29.17174133,0,10220,1453.375,3574.535052,12800000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,705359,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16492.31101,9.924024504,117559.8333,287504.655,704426,5,863,431.5,540.9366876,814,49,705262,235087.3333,406459.4181,704426,5,0,0,0,0,72,92,4.253153359,5.670871145,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,271099,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,42910.52346,29.50951497,38728.42857,102018.1757,270083,3,822,411.0,555.78593,804,18,271092,67773.0,134873.842,270083,3,0,0,0,0,72,112,11.06606812,18.44344686,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,35590,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,326692.8913,224.7822422,5084.285714,12240.87582,32831,49,34009,17004.5,22575.7982,32968,1041,35453,8863.25,16823.21777,34093,49,0,0,0,0,72,112,84.29334083,140.4889014,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
8080,1001143,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.97944949,5.99314983,200228.6,273461.8548,499998,419,1000621,500310.5,434.8706704,500618,500003,1000523,500261.5,219.9102089,500417,500106,0,0,0,0,92,60,2.996574915,2.996574915,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,16966,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,685665.4485,471.5312979,2423.714286,5724.276278,15393,5,1237,618.5,166.1700936,736,501,16917,4229.25,7466.314413,15393,5,0,0,0,0,72,112,176.8242367,294.7070612,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,790026,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14724.83184,10.12624901,112860.8571,298144.1243,788988,3,762,381.0,534.5727266,759,3,789900,197475.0,394342.1138,788988,4,0,0,0,0,72,112,3.797343379,6.328905631,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,124565,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,93388.9937,56.19556055,20760.83333,50448.25998,123737,15,691,345.5,362.7457787,602,89,124550,41516.66667,71205.61867,123737,86,0,0,0,0,72,92,24.08381166,32.11174889,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,83762389,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,139.2391041,0.14326239,7614762.636,23800000.0,79400000,1,81900000,11700000.0,29900000.0,79400000,1,1886692,628897.3333,1088457.746,1885740,90,0,0,0,0,172,92,0.09550826,0.04775413,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2450983.0,0.0,2450983,2450983,79400000.0,0.0,79400000,79400000,DDoS
80,1298052,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,8957.268276,5.392696132,216342.0,527957.3292,1294027,54,3785,1892.5,2600.031634,3731,54,1297767,432589.0,746029.0924,1294027,186,0,0,0,0,72,92,2.311155485,3.081540647,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4585222,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.234206763,0.872367794,1528407.333,2646401.019,4584208,243,4585222,1528407.333,2646401.019,4584208,243,0,0.0,0.0,0,0,0,0,0,0,80,0,0.872367794,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5709828,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.203278978,0.700546496,1903276.0,3295708.209,5708832,3,5709828,1903276.0,3295708.209,5708832,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.700546496,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,996.0,0.0,996,996,5708832.0,0.0,5708832,5708832,DDoS
50435,82157214,5,9,11607,62,7215,0,2321.4,3327.769794,20,0,6.888888889,5.30199124,142.032567,0.170404999,6319785.692,19900000.0,71800000,0,82200000,20500000.0,40700000.0,81700000,158,81700000,10200000.0,25100000.0,71800000,0,0,0,0,0,112,192,0.060858928,0.109546071,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,28809.0,0.0,28809,28809,40800000.0,43900000.0,71800000,9794686,BENIGN
80,95912590,8,4,56,11601,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,121.537746,0.125113919,8719326.364,28200000.0,93700000,8,95900000,13700000.0,35300000.0,93700000,174,35709,11903.0,13117.44381,26077,191,0,0,0,0,172,92,0.083409279,0.04170464,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2165509.0,0.0,2165509,2165509,93700000.0,0.0,93700000,93700000,DDoS
443,74438343,14,14,1643,1239,1039,0,117.3571429,298.9161465,1058,0,88.5,281.9129025,38.71660604,0.376150232,2756975.667,4435417.492,10000000,3,70600000,5433872.462,5202930.278,10100000,194,74400000,5722174.0,4990232.177,10100000,3,0,0,0,0,456,456,0.188075116,0.188075116,0,1058,99.37931034,280.9926809,78956.8867,0,0,0,1,0,0,0,0,1,102.9285714,117.3571429,88.5,456,0,0,0,0,0,0,14,1643,14,1239,29200,251,3,32,72617.85714,59822.73978,208283,49872,10000000.0,26112.76513,10000000,9960032,BENIGN
80,7964834,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.766556842,0.627759474,1991208.5,3980415.751,7961832,1,7964834,1991208.5,3980415.751,7961832,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.627759474,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3002.0,0.0,3002,3002,7961832.0,0.0,7961832,7961832,DDoS
443,25195,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,476.2849772,79.38082953,25195.0,0.0,25195,25195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,39.69041476,39.69041476,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,64470,17688,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,93807922,8,5,56,11601,20,0,7.0,5.656854249,8760,0,2320.2,3668.897,124.2645584,0.138581046,7817326.833,26700000.0,92700000,7,93700000,13400000.0,35000000.0,92700000,7,112552,28138.0,44823.15447,94180,177,0,0,0,0,172,112,0.085280644,0.053300402,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,953991.0,0.0,953991,953991,92700000.0,0.0,92700000,92700000,DDoS
57960,2314355,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,607.0805905,3.024600807,385725.8333,931323.0346,2286685,4,0,0.0,0.0,0,0,2312927,462585.4,1019753.792,2286685,4,1,0,0,0,20,132,0.43208583,2.592514977,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52232,10029483,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.187653541,0.697942257,1671580.5,4074552.968,9988709,3,0,0.0,0.0,0,0,10000000,2001948.8,4464739.999,9988709,3,0,0,0,0,20,120,0.099706037,0.59823622,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,40774.0,0.0,40774,40774,9988709.0,0.0,9988709,9988709,BENIGN
80,793392,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,14654.79864,11.34369895,99174.0,277839.2463,786775,61,5789,2894.5,3915.250247,5663,126,793316,158663.2,351133.3186,786775,146,0,0,0,0,72,132,3.781232984,7.562465969,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1237920,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9397.214683,6.462453147,176845.7143,467347.9109,1236691,4,865,432.5,516.895057,798,67,1237873,309468.25,618148.6603,1236691,4,0,0,0,0,72,112,2.42341993,4.039033217,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,702760,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,16544.76635,14.22960897,78084.44444,228009.7824,685957,16,16288,8144.0,10757.92257,15751,537,702659,117109.8333,278751.7331,685957,16,0,0,0,0,72,152,4.268882691,9.960726279,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4058959,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.912846126,0.985474354,1352986.333,2342588.087,4057974,4,4058959,1352986.333,2342588.087,4057974,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.985474354,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
